"Date","Site.Code","POC","Site.Latitude","Site.Longitude","Mean.Temp","Min.Temp","Max.Temp","Atm.Press","Ag","As","Al","Ba","Br","Ca","Cr","Co","Cu","Cl","Cd","Ce","Cs","Fe","Hg","K","Mn","Mg","Na","Ni","P","Pb","Rb","S","Sb","Se","Si","Sn","Sr","Ti","V","Zn","Zr","NH4","Cl_ion","Na_ion","K_ion","nitrate","OC","EC","EC_unadjusted","sulfate","pixel.id","path","pixel.longitude","pixel.latitude","elevation","AOD","AOD_uncertainty","angstrom_exp_550_860","AOD_absorption","AOD_nonspherical","small_mode_AOD","medium_mode_AOD","large_mode_AOD","AOD_raw","AOD_uncertainty_raw","angstrom_exp_550_860_raw","AOD_absorption_raw","AOD_nonspherical_raw","small_mode_AOD_raw","medium_mode_AOD_raw","large_mode_AOD_raw","aerosol_retrieval_conf_index","cloud_screen_parameter","cloud_screen_parameter_neighbour_3x3","aerosol_retrieval_flag","column_ozone_climatology","ocean_surface_windspeed_climatology","ocean_surface_windspeed_retrieved","rayleigh_optical_depth","lowest_residual_mixture","aod_mix_01","aod_mix_02","aod_mix_03","aod_mix_04","aod_mix_05","aod_mix_06","aod_mix_07","aod_mix_08","aod_mix_09","aod_mix_10","aod_mix_11","aod_mix_12","aod_mix_13","aod_mix_14","aod_mix_15","aod_mix_16","aod_mix_17","aod_mix_18","aod_mix_19","aod_mix_20","aod_mix_21","aod_mix_22","aod_mix_23","aod_mix_24","aod_mix_25","aod_mix_26","aod_mix_27","aod_mix_28","aod_mix_29","aod_mix_30","aod_mix_31","aod_mix_32","aod_mix_33","aod_mix_34","aod_mix_35","aod_mix_36","aod_mix_37","aod_mix_38","aod_mix_39","aod_mix_40","aod_mix_41","aod_mix_42","aod_mix_43","aod_mix_44","aod_mix_45","aod_mix_46","aod_mix_47","aod_mix_48","aod_mix_49","aod_mix_50","aod_mix_51","aod_mix_52","aod_mix_53","aod_mix_54","aod_mix_55","aod_mix_56","aod_mix_57","aod_mix_58","aod_mix_59","aod_mix_60","aod_mix_61","aod_mix_62","aod_mix_63","aod_mix_64","aod_mix_65","aod_mix_66","aod_mix_67","aod_mix_68","aod_mix_69","aod_mix_70","aod_mix_71","aod_mix_72","aod_mix_73","aod_mix_74","min_chisq_01","min_chisq_02","min_chisq_03","min_chisq_04","min_chisq_05","min_chisq_06","min_chisq_07","min_chisq_08","min_chisq_09","min_chisq_10","min_chisq_11","min_chisq_12","min_chisq_13","min_chisq_14","min_chisq_15","min_chisq_16","min_chisq_17","min_chisq_18","min_chisq_19","min_chisq_20","min_chisq_21","min_chisq_22","min_chisq_23","min_chisq_24","min_chisq_25","min_chisq_26","min_chisq_27","min_chisq_28","min_chisq_29","min_chisq_30","min_chisq_31","min_chisq_32","min_chisq_33","min_chisq_34","min_chisq_35","min_chisq_36","min_chisq_37","min_chisq_38","min_chisq_39","min_chisq_40","min_chisq_41","min_chisq_42","min_chisq_43","min_chisq_44","min_chisq_45","min_chisq_46","min_chisq_47","min_chisq_48","min_chisq_49","min_chisq_50","min_chisq_51","min_chisq_52","min_chisq_53","min_chisq_54","min_chisq_55","min_chisq_56","min_chisq_57","min_chisq_58","min_chisq_59","min_chisq_60","min_chisq_61","min_chisq_62","min_chisq_63","min_chisq_64","min_chisq_65","min_chisq_66","min_chisq_67","min_chisq_68","min_chisq_69","min_chisq_70","min_chisq_71","min_chisq_72","min_chisq_73","min_chisq_74","flag_retrieve_01","flag_retrieve_02","flag_retrieve_03","flag_retrieve_04","flag_retrieve_05","flag_retrieve_06","flag_retrieve_07","flag_retrieve_08","flag_retrieve_09","flag_retrieve_10","flag_retrieve_11","flag_retrieve_12","flag_retrieve_13","flag_retrieve_14","flag_retrieve_15","flag_retrieve_16","flag_retrieve_17","flag_retrieve_18","flag_retrieve_19","flag_retrieve_20","flag_retrieve_21","flag_retrieve_22","flag_retrieve_23","flag_retrieve_24","flag_retrieve_25","flag_retrieve_26","flag_retrieve_27","flag_retrieve_28","flag_retrieve_29","flag_retrieve_30","flag_retrieve_31","flag_retrieve_32","flag_retrieve_33","flag_retrieve_34","flag_retrieve_35","flag_retrieve_36","flag_retrieve_37","flag_retrieve_38","flag_retrieve_39","flag_retrieve_40","flag_retrieve_41","flag_retrieve_42","flag_retrieve_43","flag_retrieve_44","flag_retrieve_45","flag_retrieve_46","flag_retrieve_47","flag_retrieve_48","flag_retrieve_49","flag_retrieve_50","flag_retrieve_51","flag_retrieve_52","flag_retrieve_53","flag_retrieve_54","flag_retrieve_55","flag_retrieve_56","flag_retrieve_57","flag_retrieve_58","flag_retrieve_59","flag_retrieve_60","flag_retrieve_61","flag_retrieve_62","flag_retrieve_63","flag_retrieve_64","flag_retrieve_65","flag_retrieve_66","flag_retrieve_67","flag_retrieve_68","flag_retrieve_69","flag_retrieve_70","flag_retrieve_71","flag_retrieve_72","flag_retrieve_73","flag_retrieve_74"
2001-09-07,"CSN_06-029-0014",5,35.356615,-119.062613,27,16,37,748,0,0,0.215,0.064,0.0065,0.162,0,0,0.006,0.004,0.01,0,0.008,0.238,0,0.237,0.0051,0.031,0.259,0.002,0,0.002,0,0.48,0.003,0,0.52,0.017,0,0.0177,0,0.008,0,0.691,NA,0.31,0.187,1.89,NA,NA,NA,1.36,"P043_012043","P043",-119.080184936523,35.3553009033203,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,294,1.13911020755768,NA,0.0958552360534668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-09-16,"CSN_06-019-0008",5,36.781333,-119.77319,25,17,34,746,0.002,0,0.0686,0.0134,0.0039,0.0526,0.001,0,0,0,0,0,0.004,0.101,0.001,0.0774,0.002,0.056,0,0.001,0.0095,0.0022,0,0.638,0,0.00383,0.223,0,0.0021,0.0076,0.0019,0.0064,0,0.61,NA,0.151,0.078,1.46,NA,NA,NA,1.69,"P042_005986","P042",-119.764854431152,36.7936668395996,131,0.123716846108437,0.0358328521251678,1.45367658138275,0,0,0.123536109924316,0.0001807390799513,0,0.123716846108437,0.0358328521251678,1.45367658138275,0,0,0.123536109924316,0.0001807390799513,0,NA,1,0.951388895511627,0,296,1.13911020755768,NA,0.0955707654356956,1,0.072998046875,0.07275390625,0.09326171875,NA,0.071044921875,0.114501953125,0.095947265625,0.11474609375,NA,NA,0.0966796875,0.13916015625,0.13916015625,0.12060546875,0.120361328125,0.138671875,0.16357421875,0.18115234375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122314453125,0.12109375,0.13916015625,0.13916015625,0.1640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120361328125,0.181640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80078125,1.7890625,1.703125,NA,1.75,1.55859375,1.6171875,1.54296875,NA,NA,1.88671875,1.796875,1.76953125,1.7578125,1.71875,1.6484375,1.5859375,1.5546875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8984375,1.875,1.82421875,1.76953125,1.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82421875,1.62890625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-09-16,"CSN_06-029-0014",5,35.356615,-119.062613,27,17,36,748,0,0.00294,0.0874,0.0159,0.007,0.11,0.001,0,0.0153,0.01,0.005,0,0.003,0.14,0.001,0.124,0.0051,0.08,0,0.001,0.0175,0.001,0,0.709,0,0.001,0.317,0,0.002,0.0053,0.001,0.0076,0,0.997,NA,0.3,0.095,1.83,NA,NA,NA,1.99,"P042_009920","P042",-119.048034667969,35.3630180358887,110,0.112653426826,0.0367662012577057,1.17347490787506,0,0,0.0950294658541679,0.0071035223081708,0.0105207040905952,0.112653426826,0.0367662012577057,1.17347490787506,0,0,0.0950294658541679,0.0071035223081708,0.0105207040905952,NA,0.9375,0.965277791023254,0,294,1.13911020755768,NA,0.0958096757531166,13,0.0623779296875,0.0625,0.066162109375,0.06494140625,0.064453125,0.092529296875,0.08984375,0.1025390625,0.124755859375,0.15185546875,0.083984375,0.083984375,0.1064453125,0.109130859375,0.10986328125,0.116455078125,0.138671875,0.14501953125,0.169921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109619140625,0.109619140625,0.1142578125,0.115966796875,0.13916015625,0.14404296875,0.1669921875,0.1728515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10888671875,0.140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1484375,2.1328125,2.125,2.09375,2.078125,2.0859375,2.046875,2.0390625,2.0625,2.140625,2.4453125,2.421875,2.5546875,2.4921875,2.4140625,2.3828125,2.4375,2.390625,2.4609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.578125,2.5390625,2.53125,2.4765625,2.5390625,2.4921875,2.5546875,2.5078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5625,2.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-09-25,"CSN_06-019-0008",5,36.781333,-119.77319,22,17,29,748,0,0,0.021,0.068,0.001,0.028,0,0,0.007,0.006,0,0.013,0.018,0.0542,0.002,0.0558,0.003,0,0.075,0.001,0.001,0.004,0,0.294,0.01,0.001,0.116,0.034,0,0.0056,0,0.002,0,0.374,NA,NA,0,1.49,NA,NA,NA,1.05,"P041_002436","P041",-119.760032653809,36.77294921875,130,0.0505678169429302,0.0334912799298763,0.746966779232025,0,0,0.0157003216445446,0.0014155765529722,0.0334527865052223,0.0505678169429302,0.0334912799298763,0.746966779232025,0,0,0.0157003216445446,0.0014155765529722,0.0334527865052223,NA,0.875,0.895760595798492,0,296,1.13911020755768,NA,0.0955821424722672,9,0.02032470703125,0.02032470703125,0.02001953125,0.0201416015625,0.02191162109375,0.02178955078125,0.02166748046875,0.0418701171875,0.0455322265625,0.0592041015625,0.02178955078125,0.02178955078125,0.021728515625,0.0343017578125,0.0330810546875,0.034423828125,0.0384521484375,0.0513916015625,0.056396484375,0.072265625,0.051025390625,0.0509033203125,0.05078125,0.050537109375,0.06201171875,0.06494140625,0.068603515625,0.08447265625,0.085205078125,0.1005859375,0.034423828125,0.0330810546875,0.0328369140625,0.0330810546875,0.034423828125,0.0474853515625,0.0517578125,0.0548095703125,0.070556640625,0.08642578125,0.0330810546875,0.034423828125,0.0474853515625,0.04736328125,0.04736328125,0.0496826171875,0.06591796875,0.069091796875,0.0849609375,0.087158203125,0.033447265625,0.0482177734375,0.082763671875,0.0360107421875,0.062255859375,NA,0.0634765625,NA,NA,NA,NA,NA,0.064208984375,0.08251953125,0.08349609375,0.084716796875,NA,NA,NA,NA,NA,NA,NA,NA,7.640625,7.625,7.625,7.609375,7.5625,7.546875,7.53125,7.078125,6.96875,6.640625,7.71875,7.703125,7.6875,7.453125,7.4375,7.375,7.265625,6.96875,6.8125,6.453125,7.328125,7.296875,7.265625,7.203125,6.96875,6.84375,6.71875,6.390625,6.296875,5.984375,7.625,7.609375,7.59375,7.53125,7.46875,7.21875,7.078125,6.953125,6.609375,6.25,7.703125,7.65625,7.5,7.421875,7.34375,7.234375,6.921875,6.765625,6.421875,6.265625,7.515625,7.171875,6.375,7.46875,7,NA,7.125,NA,NA,NA,NA,NA,7.140625,6.953125,6.9375,6.90625,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2001-09-25,"CSN_06-029-0014",5,35.356615,-119.062613,25,19,32,750,0,0,0.133,0.073,0.0032,0.1,0.001,0,0.005,0.004,0,0.018,0,0.168,0.002,0.107,0.0047,0.055,0,0.001,0,0.0072,0.0035,0.526,0,0,0.427,0.018,0.003,0.0148,0.0023,0.005,0,0.742,NA,0.59,0,1.56,NA,NA,NA,1.58,"P041_006207","P041",-119.064155578613,35.3562469482422,107,0.097444161772728,0.0297024846076965,1.1113668680191,0,0,0.0400760993361473,0.00234839296899736,0.055021096020937,0.097444161772728,0.0297024846076965,1.1113668680191,0,0,0.0400760993361473,0.00234839296899736,0.055021096020937,NA,0.9375,0.965277791023254,0,294,1.13911020755768,NA,0.0958438441157341,8,0.054931640625,0.055419921875,NA,NA,0.075439453125,0.080078125,0.0693359375,0.0751953125,0.09521484375,0.11669921875,0.06982421875,0.069580078125,0.069580078125,0.0888671875,0.09375,0.094482421875,0.093994140625,0.106201171875,0.1259765625,NA,0.110107421875,0.1142578125,0.11474609375,NA,NA,NA,NA,NA,NA,NA,0.088623046875,0.0888671875,0.091552734375,0.0947265625,0.094482421875,0.106689453125,0.114013671875,0.12646484375,0.1376953125,NA,0.08984375,0.09814453125,0.1005859375,0.107177734375,0.115966796875,0.126953125,0.1376953125,NA,NA,NA,0.0908203125,0.104248046875,NA,0.095947265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.921875,2.8828125,NA,NA,2.7265625,2.6171875,2.53125,2.4375,2.28125,2.1328125,3.1328125,3.078125,3.03125,3.0078125,2.890625,2.75,2.625,2.4921875,2.3515625,NA,3.015625,2.96875,2.9140625,NA,NA,NA,NA,NA,NA,NA,3.234375,3.1640625,3.1171875,2.9921875,2.859375,2.75,2.6171875,2.484375,2.3359375,NA,3.203125,3.1796875,3.125,3.0078125,2.8828125,2.7578125,2.6171875,NA,NA,NA,3.1015625,2.8046875,NA,3.078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-09-25,"CSN_06-065-8001",5,33.99958,-117.41601,29,19,41,736,0.001,0.002,0.107,0.026,0.0069,0.32,0.003,0,0.008,0.015,0,0.027,0,0.332,0,0.122,0.0084,0,0.158,0.001,0,0.0077,0,0.655,0,0.002,0.403,0.02,0.0043,0.0264,0.0022,0.069,0,0.851,NA,0.33,0.073,3.39,NA,NA,NA,1.8,"P041_009703","P041",-117.424331665039,33.9952812194824,210,0.0970468297600746,0.0224275980144739,1.08990359306335,0,0,0.0202670488506556,0.0030976755078882,0.0736840218305588,0.0970468297600746,0.0224275980144739,1.08990359306335,0,0,0.0202670488506556,0.0030976755078882,0.0736840218305588,NA,0.870736062526703,0.867559492588043,0,286,3.87999987602234,NA,0.0946763530373573,10,NA,NA,NA,NA,0.068359375,0.068115234375,NA,0.10693359375,0.09228515625,0.115478515625,0.06591796875,0.06591796875,0.065673828125,0.0927734375,0.093505859375,0.0888671875,0.118408203125,0.109375,0.119873046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093994140625,0.09375,0.09375,0.089111328125,0.0888671875,0.11865234375,0.109375,0.11865234375,0.14404296875,NA,NA,0.089111328125,0.0888671875,0.09814453125,NA,0.117919921875,NA,NA,NA,NA,0.093505859375,0.118408203125,NA,0.083984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.203125,4.21875,NA,4.015625,4.078125,3.984375,4.5625,4.546875,4.53125,4.484375,4.421875,4.390625,4.328125,4.25,4.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.609375,4.578125,4.5625,4.5,4.453125,4.390625,4.328125,4.265625,4.171875,NA,NA,4.609375,4.59375,4.53125,NA,4.40625,NA,NA,NA,NA,4.46875,4.34375,NA,4.40625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-09-28,"CSN_06-085-0004",5,37.339666,-121.888575,18,11,26,758,0.001,0,0.036,0.05,0.001,0.156,0.001,0,0.003,0.258,0.004,0,0,0.227,0.002,0.047,0.007,0.009,0.091,0.0148,0,0.003,0,0.282,0.001,0,0.274,0.032,0.003,0.0162,0.0024,0.022,0,0.02,NA,NA,0,1.2,NA,NA,NA,0.916,"P046_006311","P046",-121.902542114258,37.3353614807129,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,299,2.85417056083679,NA,0.0971150472760201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-10-04,"CSN_06-029-0014",5,35.356615,-119.062613,27,19,37,748,0.003,0,0.124,0.003,0.0052,0.16,0.002,0,0.021,0.01,0,0.011,0.012,0.209,0.001,0.0845,0.0039,0,0.075,0.0023,0,0.006,0,0.717,0,0.001,0.4,0.008,0,0.0173,0.0021,0.008,0,0.857,NA,NA,0.037,1.34,NA,NA,NA,2.4,"P040_003587","P040",-119.074546813965,35.3689346313477,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,285,0.654835999011993,NA,0.0958210602402687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-10-04,"CSN_06-065-8001",5,33.99958,-117.41601,23,17,34,740,0,0.002,0.022,0.004,0.005,0.122,0,0,0.006,0.005,0.002,0.005,0.011,0.17,0,0.0668,0.001,0,0.247,0.0028,0,0.001,0.001,1.57,0.003,0.002,0.164,0.019,0.001,0.0146,0.0048,0.014,0.002,3.79,NA,NA,0,10.1,NA,NA,NA,4.89,"P040_007007","P040",-117.415016174316,33.9896354675293,191,0.136661246418953,0.0296638440340757,1.51381170749664,0,0,0.129934623837471,0.00045044466969557,0.00627633836120367,0.136661246418953,0.0296638440340757,1.51381170749664,0,0,0.129934623837471,0.00045044466969557,0.00627633836120367,NA,0.875,0.936538994312286,0,285,4,NA,0.0948908403515816,2,NA,0.10400390625,0.10400390625,0.103515625,0.10302734375,0.1279296875,0.12744140625,0.15234375,NA,NA,0.1220703125,0.1220703125,0.15966796875,0.14697265625,0.1474609375,0.17236328125,0.19189453125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16552734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1015625,3.09375,3.1171875,3.1640625,2.78125,2.8515625,2.578125,NA,NA,3.796875,3.7578125,3.453125,3.390625,3.3046875,3.0234375,2.8203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-10-04,"CSN_06-073-0003",5,32.791194,-116.942092,23,17,32,749,0.003,0,0.029,0.051,0.0026,0.0799,0,0,0.003,0.012,0,0.05,0.014,0.13,0,0.0536,0.003,0,0.135,0.002,0,0.0071,0.001,0.868,0,0.002,0.186,0.027,0.001,0.0141,0.0027,0.004,0,1.99,NA,NA,0,4.52,NA,NA,NA,4.39,"P040_009165","P040",-116.961204528809,32.787712097168,45,0.0908116176724434,0.0347446911036968,1.30213069915771,0,0,0.046427845954895,0.00183783157262951,0.0425470322370529,0.0908116176724434,0.0347446911036968,1.30213069915771,0,0,0.046427845954895,0.00183783157262951,0.0425470322370529,NA,0.810858130455017,0.673413336277008,0,287,2.88006997108459,NA,0.0965522155165672,7,0.045654296875,0.0455322265625,0.04541015625,0.0582275390625,0.064453125,0.06396484375,0.068115234375,0.081298828125,0.101318359375,0.119873046875,0.064208984375,0.08349609375,0.083251953125,0.089599609375,0.08935546875,0.09912109375,0.107177734375,0.111572265625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08984375,0.08984375,0.089599609375,0.09814453125,0.101806640625,0.109130859375,0.118408203125,0.12841796875,NA,NA,0.106689453125,0.107666015625,0.1083984375,0.110595703125,0.119140625,NA,NA,NA,NA,NA,0.089111328125,0.1083984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.84375,9.84375,9.8125,9.59375,9.4375,9.40625,9.28125,9,8.65625,8.3125,9.71875,9.53125,9.46875,9.34375,9.25,9.03125,8.84375,8.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.625,9.5625,9.5,9.34375,9.1875,9,8.8125,8.59375,NA,NA,9.625,9.5625,9.5,9.34375,9.125,NA,NA,NA,NA,NA,9.25,8.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
